ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
461955,1,0,31,1,5,0.0,2,4.0,5,4
467139,0,0,30,1,0,0.0,2,3.0,5,1
459366,0,1,41,1,0,0.0,2,4.0,5,1
462167,0,1,35,0,5,2.0,2,1.0,5,1
466752,1,1,37,1,5,0.0,2,1.0,5,4
466902,1,1,50,1,1,0.0,0,3.0,5,3
459534,1,1,36,1,0,0.0,0,2.0,5,3
463399,0,0,26,0,8,3.0,2,3.0,2,1
464878,1,0,22,0,5,0.0,2,4.0,3,4
467599,0,0,19,0,5,0.0,2,3.0,5,4
466226,0,1,45,1,0,0.0,0,5.0,5,3
463576,0,0,31,0,1,0.0,2,4.0,5,4
464911,1,1,56,1,0,0.0,0,3.0,3,3
463909,0,0,25,1,5,1.0,2,3.0,5,2
466099,0,1,73,1,7,1.0,2,1.0,5,2
464427,1,1,62,1,1,1.0,0,4.0,2,3
463951,1,1,46,0,3,0.0,0,3.0,5,1
465289,1,1,25,1,4,1.0,1,2.0,5,1
464219,1,0,27,1,8,1.0,2,2.0,2,1
467098,1,1,87,0,4,1.0,2,2.0,5,1
467451,0,1,47,1,0,0.0,2,1.0,0,1
465137,1,1,57,1,0,1.0,0,4.0,5,3
462289,1,1,60,1,0,0.0,0,4.0,2,1
467647,1,0,28,1,5,2.0,2,3.0,5,4
459803,1,0,39,1,1,4.0,2,3.0,5,3
465972,0,0,47,1,8,9.0,2,1.0,5,4
464136,1,1,69,1,0,0.0,0,3.0,5,1
459286,0,0,42,1,0,0.0,2,1.0,5,4
463580,0,1,46,1,2,1.0,2,1.0,5,4
466636,0,0,23,0,8,3.0,2,3.0,5,3
461064,1,0,45,1,0,1.0,2,5.0,5,3
461597,0,1,38,1,1,1.0,0,4.0,5,2
458990,0,1,71,0,7,1.0,1,3.0,5,4
461351,0,0,26,0,1,0.0,2,2.0,5,4
464420,0,1,60,1,0,8.0,1,2.0,5,3
462060,0,1,46,1,0,1.0,0,2.0,5,3
465707,1,1,39,1,3,1.0,0,4.0,2,3
463733,0,0,18,0,5,1.0,2,3.0,5,4
463960,1,1,26,1,1,1.0,0,2.0,6,1
462395,1,1,53,1,0,1.0,1,2.0,5,4
461015,1,1,40,1,3,1.0,0,2.0,2,3
466267,1,1,26,1,3,0.0,0,3.0,2,1
464056,0,1,65,1,0,0.0,0,2.0,5,3
465898,0,0,37,1,0,12.0,2,2.0,5,1
465361,1,0,25,0,5,0.0,2,4.0,2,3
461394,0,0,21,0,2,0.0,2,5.0,1,4
466269,0,0,25,0,5,0.0,2,4.0,1,4
466213,1,0,23,0,5,4.0,2,5.0,5,4
465550,0,0,30,1,5,1.0,2,6.0,2,4
463451,0,0,30,0,1,0.0,2,4.0,5,4
463877,1,1,42,0,3,0.0,0,4.0,3,1
463876,1,1,49,1,3,1.0,0,5.0,5,3
465448,1,0,32,0,5,0.0,2,3.0,1,1
459325,1,1,26,0,4,9.0,1,4.0,5,4
467233,0,0,67,0,0,1.0,2,2.0,5,2
465264,1,1,88,0,4,0.0,2,1.0,5,1
461811,0,0,40,1,5,8.0,2,4.0,1,4
465368,1,0,18,0,5,7.0,2,3.0,0,4
467693,1,1,61,1,3,7.0,1,5.0,5,2
461499,0,1,25,0,2,0.0,0,2.0,3,1
465936,1,0,35,1,0,6.0,2,3.0,5,2
459748,1,1,46,0,4,0.0,1,2.0,5,3
466376,0,1,53,0,6,2.0,1,3.0,5,2
460215,1,1,48,1,3,9.0,2,1.0,5,4
462076,1,1,75,1,7,1.0,2,2.0,5,4
465756,1,0,23,0,5,1.0,2,3.0,3,4
463573,1,0,29,0,1,1.0,2,2.0,5,4
463455,1,1,46,0,0,0.0,2,2.0,5,2
460841,0,0,61,1,8,1.0,2,1.0,5,4
463959,0,0,37,0,0,1.0,2,1.0,5,2
461792,0,0,23,0,5,6.0,2,5.0,1,4
462791,0,0,33,0,5,7.0,2,4.0,4,4
463102,1,0,41,0,3,0.0,2,2.0,5,4
462659,1,1,25,1,3,8.0,0,2.0,5,1
463408,1,0,33,0,8,2.0,2,3.0,5,4
462071,1,1,43,0,1,0.0,2,2.0,5,1
464806,1,1,25,0,4,1.0,2,2.0,3,4
463664,0,0,26,0,2,0.0,2,1.0,5,1
467795,1,0,22,0,5,1.0,2,5.0,5,4
459141,1,1,28,0,0,0.0,0,2.0,5,4
465900,0,0,36,1,3,7.0,2,1.0,5,1
467265,0,0,28,0,5,1.0,2,3.0,3,3
464490,1,1,85,1,0,1.0,1,4.0,5,1
460411,1,1,43,1,5,7.0,1,2.0,5,1
466491,1,1,82,0,4,1.0,1,2.0,5,2
465248,0,0,18,0,5,3.0,2,3.0,1,4
463308,1,1,53,1,2,1.0,2,2.0,2,1
463478,1,1,50,1,0,0.0,0,4.0,5,2
465396,0,1,39,0,2,9.0,0,6.0,3,4
461954,0,1,35,0,2,2.0,0,6.0,1,2
463800,0,0,33,1,2,1.0,2,3.0,5,1
459894,0,1,35,1,5,1.0,2,3.0,5,3
459778,1,1,48,1,3,0.0,0,4.0,5,2
464662,0,1,50,1,0,1.0,1,3.0,3,3
460878,1,1,47,0,3,0.0,0,4.0,5,3
462187,0,0,50,1,0,4.0,2,1.0,5,3
461908,0,0,26,0,5,10.0,2,1.0,5,4
461951,1,0,21,0,5,0.0,2,4.0,5,4
465352,1,1,61,1,3,1.0,0,4.0,5,3
464258,0,1,88,0,7,0.0,1,2.0,5,2
464215,1,0,72,0,8,1.0,2,2.0,5,4
467561,1,1,61,1,0,1.0,2,2.0,5,2
464665,0,1,51,0,2,1.0,0,5.0,3,2
460670,1,0,42,1,0,6.0,2,2.0,2,2
461486,1,1,59,0,3,8.0,0,3.0,5,3
459526,0,0,45,1,5,4.0,2,1.0,5,1
466492,0,1,85,1,7,0.0,1,2.0,5,1
459489,1,1,46,1,1,1.0,0,4.0,5,2
459681,0,1,32,1,0,0.0,0,2.0,5,2
462971,0,1,70,1,2,0.0,2,1.0,5,3
461221,0,0,30,0,8,1.0,2,4.0,5,2
464090,0,0,33,1,2,1.0,2,2.0,5,1
459822,0,0,37,1,2,0.0,2,1.0,3,4
462540,1,1,32,1,3,6.0,2,2.0,1,2
467411,1,1,52,1,0,0.0,1,2.0,5,2
463997,0,1,42,0,3,0.0,0,3.0,5,2
464103,1,1,47,1,0,3.0,0,2.0,5,2
465751,0,1,52,1,0,9.0,2,2.0,5,3
459797,1,1,66,1,3,0.0,0,3.0,5,3
464572,0,1,47,1,8,1.0,2,1.0,5,4
462352,1,1,52,1,3,1.0,0,3.0,5,2
460513,1,0,27,0,5,2.0,2,4.0,2,4
463228,0,1,56,1,0,0.0,0,5.0,5,2
464765,0,1,53,0,2,7.0,0,6.0,3,1
463720,0,1,45,1,0,1.0,0,4.0,3,2
460799,0,0,37,0,6,1.0,2,1.0,0,4
460891,0,1,36,0,0,2.0,0,4.0,2,3
460311,1,0,25,1,3,2.0,2,3.0,0,4
466727,0,1,45,1,0,1.0,0,2.0,5,2
465138,1,0,35,1,3,1.0,2,3.0,2,1
466361,0,1,72,1,7,1.0,1,2.0,5,2
463154,0,1,31,0,0,1.0,2,4.0,5,4
462967,1,1,47,0,3,4.0,0,3.0,5,2
460908,1,0,20,0,5,7.0,2,3.0,5,4
467560,0,1,73,1,7,1.0,2,2.0,5,2
463281,1,1,25,0,3,3.0,0,2.0,2,4
462466,1,1,52,1,4,0.0,1,4.0,5,3
463744,0,0,27,1,0,1.0,2,6.0,5,3
464209,1,1,52,1,4,1.0,0,4.0,1,3
462528,0,1,49,1,0,0.0,2,1.0,5,3
460061,1,0,45,1,8,0.0,2,1.0,2,4
466188,1,1,59,1,0,4.0,2,1.0,3,2
467914,0,0,18,0,5,8.0,2,5.0,5,4
462758,1,0,18,0,5,0.0,2,3.0,5,4
465704,1,1,55,0,0,1.0,2,1.0,5,3
460397,0,0,59,1,3,1.0,2,1.0,5,1
466676,1,0,22,0,5,0.0,2,2.0,5,4
465024,1,1,52,1,4,0.0,1,4.0,5,3
461630,1,1,51,1,0,1.0,0,3.0,5,3
465328,1,1,35,0,4,0.0,1,5.0,5,1
461220,0,0,26,0,4,8.0,2,3.0,5,4
463935,1,1,38,1,3,1.0,0,2.0,5,3
460514,1,1,43,1,1,1.0,2,4.0,2,1
466262,1,0,41,1,3,1.0,2,2.0,2,1
460890,1,1,47,1,0,0.0,0,4.0,2,3
466415,1,1,71,0,8,1.0,2,1.0,5,4
462392,0,0,32,1,3,1.0,2,3.0,5,1
459706,1,1,60,1,3,1.0,0,3.0,5,3
467446,0,0,37,1,0,9.0,2,1.0,1,1
460528,1,1,48,1,6,9.0,2,1.0,2,3
459212,0,1,68,1,0,1.0,0,2.0,5,3
462364,1,1,51,0,0,0.0,2,3.0,5,1
464549,1,1,52,1,4,1.0,2,4.0,5,3
464555,1,1,31,1,8,13.0,1,4.0,3,4
462027,1,0,39,0,2,1.0,2,1.0,5,1
467123,0,1,50,1,4,4.0,1,3.0,5,2
467826,1,0,18,0,5,0.0,2,6.0,5,4
461837,1,1,37,1,0,0.0,2,2.0,5,3
467328,0,1,50,1,1,1.0,0,3.0,5,2
464025,1,0,19,0,5,1.0,2,6.0,5,4
460385,1,0,31,1,5,0.0,2,4.0,5,4
462551,1,1,53,1,1,14.0,0,2.0,5,2
462047,0,1,26,1,0,12.0,0,2.0,5,2
459958,1,0,37,1,5,8.0,2,3.0,5,4
461059,0,1,48,0,7,1.0,1,2.0,5,4
461227,1,0,21,0,5,0.0,2,4.0,5,4
466246,1,0,19,0,5,0.0,2,4.0,1,4
467048,0,1,65,1,7,0.0,1,3.0,5,2
467362,1,1,73,0,4,1.0,2,1.0,5,2
459846,0,1,50,1,0,1.0,0,3.0,5,2
460351,1,1,70,1,7,0.0,2,1.0,5,1
459515,1,1,58,1,2,0.0,2,1.0,5,4
460829,1,0,18,1,5,1.0,2,2.0,5,4
466559,1,0,32,0,5,0.0,2,4.0,5,4
467236,0,0,40,1,7,4.0,2,1.0,5,2
461816,0,0,49,1,8,0.0,2,5.0,5,1
467409,1,0,35,1,0,8.0,2,1.0,5,1
466299,0,1,40,1,2,0.0,2,2.0,1,2
464565,1,0,30,1,8,12.0,2,4.0,5,4
465906,0,0,35,1,0,5.0,2,1.0,5,1
460950,1,1,28,0,1,0.0,2,5.0,0,4
459649,1,1,39,1,5,1.0,0,2.0,5,4
461077,1,0,39,1,3,1.0,2,8.0,2,1
464642,0,1,26,1,2,6.0,1,7.0,3,4
463741,1,1,36,1,0,0.0,1,3.0,5,3
465253,1,0,21,0,5,1.0,2,3.0,6,4
459936,0,0,45,1,0,2.0,2,1.0,5,2
462998,1,1,45,0,3,10.0,0,4.0,5,2
464179,0,1,63,1,0,0.0,0,3.0,5,3
465655,0,0,45,1,0,1.0,2,1.0,5,1
462988,0,1,27,1,5,9.0,1,2.0,5,4
463933,1,1,47,0,4,0.0,2,7.0,3,1
462111,1,1,36,1,0,6.0,0,4.0,5,3
462747,1,0,25,0,1,7.0,2,4.0,5,3
462279,1,0,32,0,5,0.0,2,7.0,5,4
463383,1,1,41,0,4,6.0,1,3.0,3,1
459743,0,1,50,1,0,9.0,0,4.0,5,1
461762,0,1,63,1,0,0.0,1,2.0,5,3
464121,0,1,62,1,2,1.0,2,1.0,5,2
465051,1,1,63,1,8,1.0,1,3.0,5,3
460140,0,1,36,1,0,5.0,2,2.0,5,2
466197,0,1,31,0,2,8.0,2,2.0,3,3
460433,0,0,45,0,3,8.0,2,2.0,5,1
462953,0,1,45,1,0,1.0,0,4.0,5,2
462535,1,0,26,0,1,1.0,2,3.0,5,4
464735,0,0,38,1,8,8.0,2,3.0,3,4
464455,0,1,74,1,7,1.0,1,2.0,5,2
461675,1,0,61,1,7,1.0,2,1.0,5,3
466304,0,1,70,1,7,1.0,1,2.0,1,2
467041,0,1,57,1,0,1.0,0,4.0,5,3
464858,1,0,20,0,5,1.0,2,3.0,3,4
462040,1,0,19,0,5,5.0,2,4.0,1,4
460800,1,0,52,1,0,1.0,2,3.0,2,2
462081,1,0,22,0,8,0.0,2,3.0,3,4
463874,1,0,25,1,5,1.0,2,4.0,2,4
463525,0,1,40,0,2,0.0,2,3.0,5,1
465653,0,1,53,1,0,1.0,2,2.0,5,1
465905,0,0,32,1,0,9.0,2,1.0,5,1
465663,0,0,70,1,0,0.0,2,2.0,5,2
465225,1,0,48,1,2,0.0,2,1.0,1,1
465001,1,1,75,1,7,1.0,1,2.0,5,3
466905,1,1,62,1,0,0.0,2,1.0,5,2
465573,1,1,41,0,0,1.0,0,6.0,5,2
467008,1,1,55,1,0,0.0,0,3.0,5,3
463397,0,0,20,0,5,4.0,2,3.0,3,4
466238,1,0,20,0,5,0.0,2,3.0,3,4
462250,0,1,56,1,3,1.0,0,3.0,3,2
462611,1,1,39,0,4,1.0,1,7.0,3,4
465701,1,1,35,1,0,1.0,0,2.0,3,2
466242,0,0,35,0,2,1.0,2,1.0,3,1
466308,1,0,33,1,5,0.0,2,2.0,5,3
464039,1,0,42,1,0,1.0,2,2.0,5,1
459972,1,0,35,1,0,5.0,2,2.0,5,1
461801,0,0,27,0,5,0.0,2,3.0,5,1
462716,1,0,33,0,3,6.0,2,2.0,3,4
467218,0,0,32,1,0,9.0,2,1.0,5,4
460387,0,0,35,0,3,4.0,2,2.0,5,4
466441,1,0,22,0,5,0.0,2,9.0,5,4
462057,1,1,40,1,0,3.0,0,4.0,2,3
466991,1,1,51,1,0,3.0,0,2.0,5,3
461714,1,1,82,1,7,1.0,1,2.0,5,1
463465,1,1,43,1,0,6.0,0,3.0,5,2
467940,0,0,29,0,8,9.0,2,4.0,1,1
461970,0,0,38,1,0,9.0,2,1.0,5,2
459877,1,1,37,1,0,0.0,0,3.0,5,3
460784,1,0,32,1,5,0.0,2,6.0,6,4
460137,1,0,26,1,3,5.0,2,4.0,5,4
465201,1,1,39,1,3,0.0,0,4.0,2,1
465371,0,0,43,1,0,0.0,2,1.0,5,1
463929,1,1,51,1,1,11.0,0,2.0,5,3
461998,1,1,52,1,0,0.0,0,2.0,5,3
460828,1,0,51,0,3,1.0,2,1.0,5,1
461673,1,0,33,0,5,0.0,2,5.0,4,3
462666,1,1,48,1,0,0.0,2,2.0,5,3
462587,0,1,78,0,7,1.0,1,2.0,3,2
459583,1,1,46,1,0,1.0,2,1.0,5,1
459493,1,0,26,0,5,0.0,2,7.0,5,1
467949,1,0,22,0,5,1.0,2,4.0,3,4
462406,1,1,27,0,2,6.0,2,3.0,5,4
466827,1,1,37,0,3,0.0,0,4.0,2,4
463641,0,0,33,1,8,1.0,2,3.0,4,2
467294,0,1,57,0,2,0.0,2,1.0,5,2
460875,1,0,35,1,3,0.0,2,3.0,2,1
459183,0,0,26,1,0,1.0,2,3.0,1,1
464541,1,0,31,1,1,1.0,2,2.0,5,1
462959,0,1,56,1,2,2.0,1,2.0,5,2
459922,1,1,65,1,7,0.0,2,1.0,3,4
467935,1,0,23,0,5,7.0,2,3.0,5,4
461382,1,1,68,0,4,1.0,1,2.0,5,2
462521,0,0,32,0,6,9.0,2,1.0,5,4
463296,0,0,21,0,5,0.0,2,5.0,5,4
459705,1,1,25,1,3,1.0,0,2.0,5,1
459984,0,1,36,1,3,0.0,0,3.0,5,2
466051,1,0,25,0,4,3.0,2,1.0,3,1
463583,1,1,58,1,0,9.0,0,4.0,5,3
466100,1,1,66,1,4,1.0,2,2.0,5,1
461427,0,0,42,1,0,1.0,2,2.0,5,1
464193,0,1,36,1,1,13.0,2,2.0,5,2
467835,1,1,58,0,0,9.0,2,2.0,5,2
463000,0,0,36,0,2,0.0,2,1.0,5,1
462457,1,0,28,0,5,2.0,2,4.0,5,3
460426,1,1,45,0,0,4.0,0,2.0,5,3
466024,0,1,35,0,3,10.0,2,2.0,2,1
467031,1,1,59,1,0,11.0,0,3.0,5,3
467440,1,1,49,1,3,0.0,2,1.0,5,1
464377,0,0,51,1,3,0.0,2,1.0,5,1
465870,1,0,40,1,0,5.0,2,2.0,5,1
460095,0,1,74,1,7,1.0,2,1.0,5,3
463297,1,0,27,1,5,4.0,2,2.0,5,4
461790,1,1,70,1,0,0.0,1,2.0,5,3
467410,0,1,62,1,7,0.0,2,2.0,5,3
465904,1,0,37,1,0,9.0,2,1.0,5,1
459393,0,0,40,0,5,8.0,2,3.0,2,4
465771,1,1,52,1,3,1.0,0,4.0,5,2
462013,0,1,57,1,4,0.0,0,2.0,5,3
465620,1,0,37,1,0,8.0,2,3.0,5,3
459840,1,1,60,1,0,1.0,2,1.0,5,2
461460,1,1,43,1,4,7.0,1,3.0,5,2
466317,1,1,37,1,3,4.0,2,1.0,5,2
461962,1,1,59,1,3,1.0,0,3.0,5,2
466071,0,1,60,1,0,2.0,2,3.0,3,2
460796,1,1,69,0,7,1.0,2,3.0,5,3
467012,1,1,49,1,4,1.0,1,4.0,5,3
460357,1,0,23,0,5,1.0,2,5.0,5,4
460182,0,1,43,1,0,2.0,0,3.0,5,2
460491,0,0,22,0,5,1.0,2,7.0,2,4
466630,1,0,29,0,5,0.0,2,4.0,5,3
466331,1,1,26,1,8,0.0,2,2.0,2,4
463912,0,1,36,0,0,1.0,0,4.0,3,2
461728,0,0,55,1,3,1.0,2,1.0,5,1
463278,0,1,59,1,2,0.0,2,1.0,2,2
461746,1,1,53,1,0,2.0,0,3.0,5,3
465574,1,1,62,1,0,1.0,0,3.0,2,2
462170,1,1,73,0,4,0.0,1,3.0,5,1
460626,1,1,45,0,1,9.0,1,4.0,5,4
466678,1,0,28,1,5,1.0,2,4.0,5,4
464930,1,0,25,0,8,0.0,2,2.0,3,1
465447,1,1,52,1,2,1.0,0,3.0,3,3
467549,1,1,61,1,3,11.0,0,3.0,5,1
463718,0,0,27,1,0,1.0,2,4.0,5,4
467626,1,1,31,1,3,8.0,0,2.0,5,2
459058,1,0,40,1,0,1.0,2,4.0,2,1
461983,1,0,27,1,0,1.0,2,3.0,5,2
461207,0,0,60,1,0,6.0,2,1.0,5,2
467585,1,1,40,1,5,6.0,1,2.0,5,1
464604,1,1,32,0,3,5.0,2,2.0,3,1
462529,0,1,42,1,2,1.0,2,2.0,5,2
460475,1,1,32,1,1,0.0,0,2.0,2,4
463553,1,0,27,1,0,9.0,2,2.0,5,2
460912,1,0,29,0,3,1.0,2,5.0,5,4
461715,1,0,43,1,3,0.0,2,5.0,1,1
459567,1,1,48,1,1,1.0,0,2.0,5,3
462340,1,1,62,0,3,1.0,0,6.0,5,2
461834,0,0,42,1,0,7.0,2,2.0,5,3
459677,1,1,25,1,0,8.0,0,2.0,5,2
467911,1,1,61,1,5,1.0,2,4.0,5,4
462981,0,0,26,0,6,8.0,2,1.0,5,4
463055,0,0,27,1,1,1.0,2,4.0,3,2
461884,0,1,40,1,0,0.0,2,2.0,5,2
467834,0,0,23,0,5,0.0,2,4.0,1,4
463019,1,1,45,1,4,0.0,1,4.0,5,2
466996,0,0,37,1,0,9.0,2,1.0,5,1
459479,1,1,70,0,8,1.0,2,2.0,5,1
465565,1,1,37,1,0,1.0,0,2.0,5,3
459523,0,0,19,0,1,1.0,2,4.0,5,4
462369,1,1,63,0,3,1.0,0,5.0,5,3
463053,0,1,68,1,0,1.0,0,2.0,5,3
462139,0,0,27,1,5,1.0,2,4.0,1,3
460922,1,0,30,1,3,1.0,2,3.0,5,4
463706,0,0,33,1,1,0.0,2,3.0,5,4
465703,1,1,25,0,3,2.0,2,2.0,3,1
462796,0,0,37,1,3,1.0,2,2.0,6,3
459558,1,0,30,1,3,0.0,2,3.0,5,4
459716,0,1,66,1,2,8.0,0,2.0,5,3
460599,0,0,31,0,2,0.0,2,1.0,2,4
465775,0,0,31,1,2,9.0,2,3.0,5,4
465392,0,1,45,1,0,8.0,1,5.0,5,3
464783,1,1,42,0,3,0.0,2,3.0,3,1
459439,0,1,46,1,0,1.0,0,2.0,5,1
464356,0,1,76,1,7,1.0,1,2.0,5,2
459881,1,0,25,1,5,8.0,2,4.0,5,4
461772,0,1,41,1,2,1.0,0,3.0,3,2
460551,1,1,49,1,2,0.0,0,2.0,2,3
462248,1,1,55,0,0,0.0,2,2.0,5,2
465011,1,1,66,1,4,3.0,1,2.0,5,3
467898,0,1,68,1,0,0.0,2,1.0,5,3
464460,0,0,26,1,5,1.0,2,2.0,5,4
461397,1,0,20,0,5,0.0,2,4.0,5,4
464302,0,1,50,1,1,1.0,2,3.0,5,2
465458,0,1,84,1,0,1.0,1,2.0,5,1
467276,1,0,43,1,0,12.0,2,5.0,5,3
461129,0,1,63,1,3,0.0,0,4.0,5,2
467406,1,0,37,1,3,9.0,2,1.0,5,4
463140,1,1,31,0,2,5.0,0,3.0,2,1
460980,1,0,26,0,3,1.0,2,3.0,2,4
464666,1,1,41,1,3,2.0,0,3.0,3,4
464236,0,1,62,1,0,1.0,1,2.0,5,2
466898,1,1,45,1,4,0.0,1,4.0,5,2
462736,0,1,28,0,2,6.0,2,3.0,5,1
467952,0,1,89,1,7,0.0,1,2.0,5,3
461399,1,0,20,0,5,0.0,2,4.0,5,4
466320,0,0,40,1,2,9.0,2,2.0,3,2
465142,1,0,23,0,5,0.0,2,4.0,5,4
460334,1,0,41,1,0,4.0,2,1.0,5,1
460745,1,1,78,0,7,1.0,1,2.0,5,1
459812,0,0,43,1,2,0.0,2,1.0,2,1
465197,0,1,57,1,0,0.0,1,4.0,5,3
462068,1,1,55,1,4,1.0,1,3.0,5,3
463592,0,0,27,1,2,11.0,2,1.0,5,2
467352,1,1,51,1,4,1.0,1,4.0,5,3
465030,1,1,35,1,4,9.0,1,4.0,5,3
462095,1,1,49,1,3,1.0,0,3.0,0,1
460248,0,0,33,1,5,7.0,2,2.0,5,4
464286,0,1,60,1,0,1.0,0,2.0,5,3
464248,1,1,52,1,0,8.0,2,3.0,5,3
459167,0,0,42,1,0,1.0,2,2.0,4,3
462710,0,0,28,1,8,2.0,2,3.0,5,4
462731,0,1,43,1,0,5.0,1,3.0,5,2
464475,1,0,25,1,5,0.0,2,4.0,5,3
460108,1,1,42,1,0,1.0,0,3.0,1,3
467942,0,1,41,1,0,1.0,1,4.0,1,3
463264,0,1,71,1,7,0.0,2,2.0,5,3
462089,0,1,42,1,0,0.0,0,2.0,5,3
467756,1,1,56,1,0,1.0,0,2.0,5,3
461323,0,1,41,1,5,6.0,0,2.0,5,3
459563,1,1,72,1,3,7.0,2,2.0,5,1
467602,0,0,30,0,3,1.0,2,4.0,5,4
462562,0,0,25,1,3,0.0,2,6.0,1,3
461588,1,0,33,1,8,0.0,2,4.0,1,4
460894,1,1,38,0,4,5.0,1,3.0,5,1
459151,1,1,60,1,7,9.0,2,2.0,5,2
466417,0,1,79,0,7,1.0,1,3.0,5,1
466837,0,0,38,1,8,9.0,2,4.0,4,4
466918,1,1,56,1,0,1.0,0,1.0,5,3
464133,1,1,73,0,6,2.0,2,1.0,5,1
466101,0,0,22,0,5,0.0,2,7.0,5,4
464289,1,1,42,0,8,1.0,2,3.0,5,1
461936,1,1,72,0,7,0.0,1,2.0,5,2
459301,0,0,33,1,5,0.0,2,3.0,5,3
462284,1,1,53,1,4,1.0,0,4.0,5,2
463290,0,0,25,0,5,1.0,2,5.0,5,2
462413,1,1,46,1,0,0.0,0,3.0,5,3
466814,1,0,18,0,5,0.0,2,3.0,5,4
460996,0,0,60,1,2,1.0,2,1.0,5,1
459714,1,0,22,0,1,2.0,2,4.0,5,3
464829,1,0,22,0,5,9.0,2,5.0,3,4
467474,1,0,18,0,5,3.0,2,5.0,5,4
466134,1,1,39,1,1,0.0,1,3.0,5,3
460496,1,0,19,0,5,7.0,2,5.0,2,4
461995,0,0,30,0,0,7.0,2,1.0,5,1
466798,1,0,23,0,5,4.0,2,5.0,5,4
461086,1,0,23,0,5,1.0,2,7.0,2,4
459306,0,0,48,1,0,4.0,2,1.0,5,3
464919,1,1,39,1,0,9.0,2,1.0,3,1
461798,0,0,56,1,0,0.0,2,1.0,5,1
466987,1,1,63,0,0,5.0,0,2.0,5,3
459329,0,1,71,0,2,1.0,1,4.0,2,1
465174,0,1,70,1,3,1.0,1,2.0,5,2
460979,1,1,84,0,7,1.0,2,1.0,5,1
465272,1,1,39,1,4,0.0,1,6.0,5,3
460463,1,1,42,1,0,6.0,2,4.0,2,1
460246,1,1,46,1,0,4.0,2,2.0,5,2
463423,1,1,63,0,4,0.0,0,3.0,5,2
466992,0,1,55,0,0,0.0,2,3.0,5,3
461530,1,1,42,1,2,1.0,2,2.0,5,1
465101,0,1,88,1,7,1.0,2,1.0,5,4
464997,1,1,43,1,0,5.0,0,2.0,5,2
462255,1,1,73,1,4,1.0,1,3.0,5,3
462616,1,0,30,0,5,0.0,2,5.0,3,4
460968,1,1,30,0,1,11.0,0,2.0,2,1
465235,1,1,46,1,5,1.0,1,3.0,5,3
461818,0,1,43,1,0,2.0,0,2.0,5,3
463171,0,1,36,0,3,1.0,1,3.0,2,1
461634,1,1,63,1,3,1.0,2,1.0,5,1
462150,1,1,35,1,0,7.0,2,2.0,5,3
461503,0,0,31,1,0,9.0,2,2.0,5,2
463163,1,0,26,0,4,2.0,2,2.0,2,4
462358,1,1,37,0,1,4.0,0,2.0,5,1
460647,0,1,26,0,1,1.0,0,2.0,3,4
464888,1,1,37,0,3,0.0,2,5.0,3,1
461652,0,1,53,1,0,1.0,0,3.0,5,3
467062,0,0,55,1,0,1.0,2,1.0,2,1
467157,1,1,42,1,4,9.0,1,6.0,6,2
462509,0,1,46,1,0,0.0,0,2.0,5,3
465499,1,0,63,1,0,0.0,2,1.0,5,1
464913,1,1,52,1,3,0.0,2,4.0,3,2
465969,0,0,28,1,1,12.0,2,2.0,6,4
464922,0,0,20,0,5,0.0,2,5.0,3,4
463022,1,1,60,1,4,4.0,1,3.0,5,3
464704,1,1,42,1,5,0.0,0,4.0,3,2
462345,1,1,46,1,1,1.0,0,6.0,3,2
461439,1,1,37,1,0,1.0,0,2.0,5,3
461599,0,0,42,1,0,8.0,2,1.0,5,2
465705,0,1,46,1,0,1.0,0,4.0,5,3
461043,1,1,49,0,5,0.0,2,7.0,3,4
467551,0,1,89,0,7,0.0,1,2.0,5,2
464053,0,1,38,0,3,4.0,2,1.0,5,2
459282,1,1,48,1,0,0.0,0,2.0,5,3
461649,0,1,51,1,0,3.0,2,4.0,5,2
464389,1,1,73,1,0,1.0,1,2.0,1,3
464293,1,0,30,1,5,1.0,2,4.0,5,3
465320,0,1,65,1,7,1.0,0,2.0,5,2
463707,0,0,36,0,0,0.0,2,1.0,4,2
465436,0,0,25,1,5,0.0,2,3.0,4,2
465078,1,1,43,1,4,0.0,1,4.0,5,2
460568,0,1,33,1,6,0.0,1,2.0,2,3
459636,1,0,30,1,3,14.0,2,1.0,5,4
460129,0,0,25,1,2,8.0,2,2.0,5,1
465373,1,1,49,1,0,4.0,0,4.0,5,3
463966,0,0,31,1,0,9.0,2,1.0,5,2
460918,0,0,27,1,1,14.0,2,8.0,5,3
465954,0,0,33,1,3,11.0,2,3.0,5,1
465153,1,1,35,1,0,1.0,0,2.0,5,1
466502,1,0,19,0,5,1.0,2,5.0,2,4
460819,0,1,25,0,8,0.0,1,5.0,3,4
464993,1,1,57,0,4,4.0,1,4.0,5,3
463103,1,1,45,0,4,1.0,0,4.0,5,2
466302,0,1,47,0,6,3.0,1,3.0,5,2
464288,0,0,33,1,1,9.0,2,2.0,5,1
460240,1,1,45,1,0,3.0,2,1.0,5,3
459188,1,0,27,0,5,1.0,2,3.0,5,3
465411,0,1,38,1,2,0.0,2,1.0,4,4
465595,0,0,38,0,2,0.0,2,3.0,3,3
466021,1,0,87,0,7,1.0,2,1.0,5,1
461831,1,0,30,1,1,0.0,2,3.0,5,3
462556,1,1,57,1,3,0.0,0,7.0,4,3
